10041536,https://www.tv2.no/a/10041536,Sport,Fotball,"{sport,rosenborg,strømsgodset,eliteserien,fotball,""issam jebali""}",tv2,2018-08-26 19:52:00+02,Storkjøpet briljerte for Rosenborg i målfest,t
10080355,https://www.tv2.no/a/10080355,Sport,Fotball,"{neymar,""ligue 1"",""kylian mbappe"",fotball,""ole selnæs"",""paris st germain"",""paris saint germain"",sport,psg,""saint etienne""}",tv2,2018-09-14 22:39:00+02,Stjernene fikk hvile i enkel PSG-seier før Liverpool-kampen,t
10074255,https://www.tv2.no/a/10074255,Sport,Fotball,"{""nations league"",kroatia,fotball,sport,""saul niguez"",spania,""marco asensio""}",tv2,2018-09-11 22:39:00+02,Kroatia gikk på tidenes største tap: Ydmyket av Asensios gullfot,t
0EAOp6,https://www.vg.no/sport/fotball/i/0EAOp6/richarlison-show-i-everton-debuten-wolves-slo-tilbake-to-ganger,Sport,Fotball,"{""premier league"",""engelsk fotball"",wolverhampton,""everton fc"",sport,fotball}",vg,2018-08-11 20:23:00+02,Richarlison-show i Everton-debuten – Wolves slo tilbake to ganger,t
10009071,https://www.tv2.no/a/10009071,Sport,Fotball,"{chelsea,""premier league"",fotball,""kepa arrizabalaga"",sport}",tv2,2018-08-08 12:36:00+02,Bekreftet: Chelsea gjør Kepa (23) til verdens dyreste keeper,t
10035298,https://www.tv2.no/a/10035298,Sport,Fotball,"{norwich,""alexander tettey"",sport,fotball,""ørjan nyland"",championship}",tv2,2018-08-22 23:43:00+02,Tettey med drømmemål: - Min verste kamp i Norwich-drakt,t
10082973,https://www.tv2.no/a/10082973,Sport,Fotball,"{""herolind shala"",eliteserien,lillestrøm,start,sport,fotball}",tv2,2018-09-16 19:53:00+02,Starts storkjøp med sitt første mål da Lillestrøm ble knust i bunnkampen,t
a2EgVE,https://www.vg.no/sport/fotball/i/a2EgVE/benzema-og-bale-fortsatte-scoringsshowet-for-real-madrid,Sport,Fotball,"{sport,fotball}",vg,2018-09-01 22:38:00+02,Benzema og Bale fortsatte scoringsshowet for Real Madrid,t
G1AnQl,https://www.vg.no/sport/fotball/i/G1AnQl/odd-kometen-kitolano-klar-for-wolverhampton,Sport,Fotball,"{eliteserien,odd,""premier league"",wolverhampton,sport,fotball}",vg,2018-08-09 12:37:00+02,Odd-kometen Kitolano klar for Wolverhampton,t
8wA8p1,https://www.vg.no/sport/fotball/i/8wA8p1/bale-scoret-i-serieaapningen-da-real-madrid-vant,Sport,Fotball,"{""spansk fotball"",""internasjonal fotball"",""gareth bale"",sport,fotball}",vg,2018-08-20 00:04:00+02,Bale scoret i serieåpningen da Real Madrid vant,t
xRjJBp,https://www.vg.no/sport/fotball/i/xRjJBp/higuain-og-bonucci-i-trolig-bytteavtale-ronaldo-overgangen-presser-higuain-ut-av-juventus,Sport,Fotball,"{""juventus fc"",""ac milan "",""italiensk fotball"",sport,fotball}",vg,2018-07-31 15:50:00+02,Higuain og Bonucci i trolig bytteavtale: – Ronaldo-overgangen presser Higuain ut av Juventus,t
vmjpj5,https://www.vg.no/sport/fotball/i/vmjpj5/bamba-klar-for-brann-et-perfekt-valg,Sport,Fotball,"{eliteserien,""sk brann"",""ranheim il"",""kristiansund bk"",sport,fotball}",vg,2018-08-15 09:58:00+02,Bamba klar for Brann: - Et perfekt valg,t
e1x60O,https://www.vg.no/sport/fotball/i/e1x60O/franske-medier-premier-league-klubb-proever-aa-hente-ole-selnaes,Sport,Fotball,"{""herrelandslaget fotball"",""premier league"",""ole selnæs"",""fransk fotball"",""as saint-etienne"",""fulham fc"",sport,fotball}",vg,2018-08-07 09:45:00+02,Franske medier: Premier League-klubb prøver å hente Ole Selnæs,t
10069680,https://www.tv2.no/a/10069680,Sport,Fotball,"{frankrike,fotball,chelsea,""virgil van dijk"",liverpool,""kylian mbappé"",""olivier giroud"",sport}",tv2,2018-09-09 22:38:00+02,Giroud ble matchvinner,t
On7pGV,https://www.vg.no/sport/fotball/i/On7pGV/mot-rekordovergang-for-solbakkens-svenske-vm-keeper,Sport,Fotball,"{tippetips,""dansk fotball"",""italiensk fotball"",""internasjonal fotball"",sport,fotball}",vg,2018-07-23 10:52:00+02,Mot rekordovergang for Solbakkens svenske VM-keeper,t
m6jWJL,https://www.vg.no/sport/fotball/i/m6jWJL/pedersen-sentral-i-stroemsgodset-opphenting-jaevlig-bittert,Sport,Fotball,"{eliteserien,""norsk fotball"",odd,""strømsgodset if"",sport,fotball}",vg,2018-08-12 21:53:00+02,Pedersen sentral i Strømsgodset-opphenting: – Jævlig bittert,t
P3GbR7,https://www.vg.no/sport/fotball/i/P3GbR7/droemmescoringer-av-jebali-og-bendtner-rbk-paa-god-vei-mot-europa-league,Sport,Fotball,"{""europa league"",""rosenborg bk"",""norsk fotball"",sport,fotball}",vg,2018-08-23 22:38:00+02,Drømmescoringer av Jebali og Bendtner – RBK på god vei mot Europa League,t
10055279,https://www.tv2.no/a/10055279,Sport,Fotball,"{eliteserien,brann,fotball,sport,""peter orry larsen"",ranheim}",tv2,2018-09-02 19:55:00+02,Innbytteren skjøt Brann til seier,t
21xVor,https://www.vg.no/sport/fotball/i/21xVor/eriksen-dobbel-da-hareides-danmark-vant,Sport,Fotball,"{""internasjonal fotball"",""danmarks herrelandslag fotball"",""åge hareide"",sport,fotball}",vg,2018-09-09 19:53:00+02,Eriksen-dobbel da Hareides Danmark vant,t
p6jbdo,https://www.vg.no/sport/fotball/i/p6jbdo/everton-storhandlet-tottenham-ble-historiske-dette-skjedde-paa-deadline-day,Sport,Fotball,"{""premier league"",""everton fc"",""manchester united"",barcelona,sport,fotball}",vg,2018-08-09 20:05:00+02,Everton storhandlet – Tottenham ble historiske: Dette skjedde på «Deadline Day»,t
10053581,https://www.tv2.no/a/10053581,Sport,Fotball,"{""premier league"",fotball,sport,newcastle,""kyle walker"",""manchester city""}",tv2,2018-09-01 20:21:00+02,Walkers kanonskudd ga seier for tamt City: - Et ellevilt mål,t
10068268,https://www.tv2.no/a/10068268,Sport,Fotball,"{liverpool,egypt,sport,""mohamed salah"",""premier league"",fotball}",tv2,2018-09-08 23:11:00+02,"To mål, to målgivende og to straffebom for Salah",t
10067417,https://www.tv2.no/a/10067417,Sport,Fotball,"{landslaget,championship,""aston villa"",sport,""ørjan nyland"",fotball}",tv2,2018-09-11 07:23:00+02,"Nyland tar gjerne skylden for tabber: - Hva folk sier, bryr jeg meg fint lite om",t
zLJMPv,https://www.vg.no/sport/fotball/i/zLJMPv/eliteserie-stjerneskudd-eies-av-dansk-mester-vil-bli-solgt-til-haugesund,Sport,Fotball,"{eliteserien,""fk haugesund"",""dansk fotball"",""fc midtjylland"",sport,fotball}",vg,2018-09-13 09:45:00+02,Eliteserie-stjerneskudd eies av dansk mester – vil bli solgt til Haugesund,t
gPn3eB,https://www.vg.no/sport/fotball/i/gPn3eB/fotballegende-kaller-balotelli-overvektig-og-ubrukelig,Sport,Fotball,"{tippetips,""italias herrelandslag fotball"",""mario balotelli"",sport,fotball}",vg,2018-09-10 15:39:00+02,Fotballegende kaller Balotelli «overvektig» og «ubrukelig»,t
10063630,https://www.tv2.no/a/10063630,Sport,Fotball,"{moi,landslaget,norge,fotball,""brian deane"",sport}",tv2,2018-09-06 17:06:00+02,Ble latterliggjort etter Moi-spådom - nå er det Premier League-legenden som kan le,t
3jb49M,https://www.vg.no/sport/fotball/i/3jb49M/moi-avsloerer-ukjent-drama-kunne-oedelagt-overgangen,Sport,Fotball,"{""herrelandslaget fotball"",sport,fotball}",vg,2018-09-05 15:06:00+02,«Moi» avslører ukjent drama: – Kunne ødelagt overgangen,t
l1jaxe,https://www.vg.no/sport/fotball/i/l1jaxe/hevder-trondsen-ikke-er-til-salgs-han-blir-i-rosenborg,Sport,Fotball,"{eliteserien,""rosenborg bk"",""italiensk fotball"",atalanta,sport,fotball}",vg,2018-08-14 16:35:00+02,Hevder Trondsen ikke er til salgs: – Han blir i Rosenborg,t
10019468,https://www.tv2.no/a/10019468,Sport,Fotball,"{fotball,eliteserien,brann,start,sport,""håkon opdal"",""thomas grøgaard""}",tv2,2018-08-14 10:50:00+02,Opdal returnerer til Brann - Grøgaard er spilleklar,t
5VqjwE,https://www.vg.no/sport/fotball/i/5VqjwE/erling-braut-haaland-kan-knuse-overgangsrekorden-til-carew,Sport,Fotball,"{eliteserien,""molde fk"",""erling braut håland"",""john carew"",sport,fotball}",vg,2018-08-03 06:46:00+02,Erling Braut Håland kan knuse overgangsrekorden til Carew,t
1kp6pX,https://www.vg.no/sport/fotball/i/1kp6pX/shaqiri-med-ellevill-brassescoring-da-liverpool-knuste-manchester-united,Sport,Fotball,"{sport,fotball}",vg,2018-07-29 00:55:00+02,Shaqiri med ellevill brassescoring da Liverpool knuste Manchester United,t
bKrnX5,https://www.vg.no/sport/fotball/i/bKrnX5/kilder-til-vg-maars-johnsen-selges-for-mer-enn-20-millioner,Sport,Fotball,"{""herrelandslaget fotball"",""bjørn maars johnsen"",""nederlandsk fotball"",""az alkmaar"",sport,fotball}",vg,2018-07-23 16:45:00+02,Kilder til VG: Maars Johnsen selges for mer enn 20 millioner,t
oRa3RK,https://www.vg.no/sport/fotball/i/oRa3RK/sarpsborg-08-tapte-mot-ti-mann-etter-sjansesloeseri-jaevlig-skuffet,Sport,Fotball,"{""sarpsborg 08"",""europa league"",sport,fotball}",vg,2018-07-26 22:06:00+02,Sarpsborg 08 tapte mot ti mann etter sjansesløseri: - Jævlig skuffet,t
10007584,https://www.tv2.no/a/10007584,Sport,Fotball,"{burnley,fotball,""premier league"",""joe hart"",sport}",tv2,2018-08-07 11:51:00+02,Joe Hart klar for Burnley,t
XwQdMB,https://www.vg.no/sport/fotball/i/XwQdMB/bryne-kan-tjene-15-20-millioner-paa-haaland-salg,Sport,Fotball,"{eliteserien,""erling braut håland"",""bryne fk"",""molde fk"",sport,fotball}",vg,2018-08-02 16:52:00+02,Bryne kan tjene 15–20 millioner på Håland-salg,t
L0OKg4,https://www.vg.no/sport/fotball/i/L0OKg4/nysignerte-jebali-roses-han-ser-ut-som-en-million,Sport,Fotball,"{eliteserien,""rosenborg bk"",""strømsgodset if"",""norsk fotball"",sport,fotball}",vg,2018-08-27 07:38:00+02,Nysignerte Jebali roses: – Han ser ut som en million!,t
p6y20R,https://www.vg.no/sport/fotball/i/p6y20R/offensiv-rosler-jeg-haaper-chelsea-stiller-med-det-beste-laget,Sport,Fotball,{},vg,2019-02-14 07:48:00+01,Offensiv Rösler: – Jeg håper Chelsea stiller med det beste ,f
10412983,https://www.tv2.no/a/10412983,Sport,Fotball,"{""ac milan"",fotball,""real madrid"",""david beckham"",psg,sport,""manchester united""}",tv2,2019-02-14 08:56:00+01,Beckham må møte i retten igjen,f
J1mmn7,https://www.vg.no/sport/fotball/i/J1mmn7/her-blir-ajax-var-stoppet-mot-real-madrid,Sport,Fotball,{},vg,2019-02-13 22:56:00+01,Her blir Ajax VAR-stoppet mot Real M,f
10412947,https://www.tv2.no/a/10412947,Sport,Fotball,"{sport,""norges fotballforbund"",landslaget,""lars lagerbäck"",fotball}",tv2,2019-02-14 08:26:00+01,Lagerbäck fikk klart nei fra Spania,f
oRrrkR,https://www.vg.no/sport/fotball/i/oRrrkR/pochettino-etter-tottenhams-overkjoering-av-dortmund-fantastisk-andreomgang,Sport,Fotball,{},vg,2019-02-13 22:51:00+01,Pochettino etter Tottenhams overkjøring av Dortmund: – Fantastisk andreo,f
10412906,https://www.tv2.no/a/10412906,Sport,Fotball,"{""venicius junior"",ajax,""real madrid"",fotball,sport,""la liga"",""champions league""}",tv2,2019-02-14 08:02:00+01,Supertalentet (18) hylles: - Han kan bli den neste store,f
A2KKbj,https://www.vg.no/sport/fotball/i/A2KKbj/ekspert-om-verratti-han-roeyker-og-drikker-men-straalte-mot-united,Sport,Fotball,{},vg,2019-02-13 22:02:00+01,"Ekspert om Verratti: – Han røyker og drikker, men strålte mot U",f
10412486,https://www.tv2.no/a/10412486,Sport,Fotball,"{malmö,""europa league"",""andreas vindheim"",sport,""uwe rösler"",fotball}",tv2,2019-02-14 07:25:00+01,Rykket ned med Brann - i kveld skal han stoppe Hazard: - Får være litt ufin,f
p6y841,https://www.vg.no/sport/fotball/i/p6y841/tv-2-ekspert-etter-solskjaers-foerste-tap-de-viser-saarbarhet,Sport,Fotball,{},vg,2019-02-13 19:32:00+01,TV 2-ekspert etter Solskjærs første tap: – De viser sårb,f
10412394,https://www.tv2.no/a/10412394,Sport,Fotball,"{benzema,""real madrid"",sport,""champions league"",fotball}",tv2,2019-02-13 22:56:00+01,Real Madrid vant da Ajax fikk scoring annullert av VAR,f
6nOJK3,https://www.vg.no/sport/fotball/i/6nOJK3/kinesisk-toppklubb-kan-kjoepe-eliteseriens-toppscorer,Sport,Fotball,{},vg,2019-02-13 16:48:00+01,Kinesisk toppklubb kan kjøpe Stabæks Franck,f
10412355,https://www.tv2.no/a/10412355,Sport,Fotball,"{sport,fotball,mesterligaen,tottenham,""borussia dortmund"",""champions league""}",tv2,2019-02-13 22:51:00+01,Brennhete Son scoret på Spurs' festkveld,f
Kv5gBX,https://www.vg.no/sport/fotball/i/Kv5gBX/solskjaer-om-utskjelt-stjerne-jeg-kan-ikke-gjoere-noe-med-ham,Sport,Fotball,{},vg,2019-02-13 13:04:00+01,Solskjær om utskjelt stjerne: – Jeg kan ikke gjøre noe me,f
10412198,https://www.tv2.no/a/10412198,Sport,Fotball,"{""jurgen klopp"",liverpool,sport,""premier league"",fotball}",tv2,2019-02-13 19:11:00+01,Klopp siktet av FA,f
wEljpG,https://www.vg.no/sport/fotball/i/wEljpG/fotball-dokumentaren-du-maa-se-love-hurts,Sport,Fotball,{},vg,2019-02-13 12:50:00+01, Fotball-dokumentaren du MÅ se: Love hu,f
10412061,https://www.tv2.no/a/10412061,Sport,Fotball,"{arsenal,fotball,europaligaen,sport,europa,ozil,ramsey}",tv2,2019-02-13 18:46:00+01,Özil og Ramsey utelatt fra Arsenal-troppen,f
qn9o6g,https://www.vg.no/sport/fotball/i/qn9o6g/braaten-paa-stabaek-trening-aktuell-for-overgang,Sport,Fotball,{},vg,2019-02-13 11:26:00+01,Braaten på Stabæk-trening - aktuell for ove,f
10412004,https://www.tv2.no/a/10412004,Sport,Fotball,"{""uwe rosler"",chelsea,malmö,europaligaen,sport,fotball}",tv2,2019-02-13 18:20:00+01,Derfor tror Uwe Rösler på Europaliga-mirakel mot Chelsea,f
4dpe9q,https://www.vg.no/sport/fotball/i/4dpe9q/roar-stokke-rutinen-til-tottenham-blir-avgjoerende,Sport,Fotball,{},vg,2019-02-13 11:25:00+01,Roar Stokke: – Rutinen til Tottenham blir avgjør,f
10411938,https://www.tv2.no/a/10411938,Sport,Fotball,"{""west ham"",""premier league"",sport,""declan rice"",fotball}",tv2,2019-02-13 17:39:00+01,Stortalent ber om å få bytte landslag,f
XwX0wg,https://www.vg.no/sport/fotball/i/XwX0wg/psg-stjerne-med-utbrudd-mot-united-fansen-blir-ikke-svakere-hvis-du-erter-ham,Sport,Fotball,{},vg,2019-02-13 10:05:00+01,PSG-stjerne med utbrudd mot United-fansen: – Blir ikke svakere hvis du erte,f
wElGBG,https://www.vg.no/sport/fotball/i/wElGBG/barca-kjoepet-skal-knekke-real-madrid,Sport,Fotball,{},vg,2019-02-13 07:21:00+01,Barca-kjøpet skal knekke Real M,f
10396679,https://www.tv2.no/a/10396679,Sport,Fotball,"{tottenham,kvinnelandslaget,sport,kvinnefotball,fotball}",tv2,2019-02-13 14:24:00+01,Herlovsen tilbake på landslaget etter vinterens bråk,f
P3b83J,https://www.vg.no/sport/fotball/i/P3b83J/solskjaer-mener-psg-helten-var-heldig-man-reagerer-paa-de-tingene,Sport,Fotball,{},vg,2019-02-13 05:25:00+01,Solskjær mener PSG-helten var heldig: – Man reagerer på de ti,f
10411169,https://www.tv2.no/a/10411169,Sport,Fotball,"{""mauro icardi"",""samir handanovic"",inter,fotball,sport}",tv2,2019-02-13 13:45:00+01,Icardi fratatt kapteinsbindet,f
l1Pj6o,https://www.vg.no/sport/fotball/i/l1Pj6o/store-loennsforskjeller-blant-dommere-i-eliteserien-og-toppserien-ber-nff-ta-grep,Sport,Fotball,{},vg,2019-02-13 01:08:00+01,Store lønnsforskjeller blant dommere i Eliteserien og Toppserien – ber NFF ta,f
10411277,https://www.tv2.no/a/10411277,Sport,Fotball,"{""old trafford"",""manchester united"",psg,fotball,""champions league"",sport}",tv2,2019-02-13 13:40:00+01,UEFA åpner sak mot både Manchester United og PSG,f
G1WRdJ,https://www.vg.no/sport/fotball/i/G1WRdJ/dette-var-en-liten-massakre,Sport,Fotball,{},vg,2019-02-12 23:55:00+01,Solskjærs første tap: Dette var en liten mas,f
10411035,https://www.tv2.no/a/10411035,Sport,Fotball,"{fotball,""unai emery"",drakter,arsenal,adidas,""premier league"",sport,emirates}",tv2,2019-02-13 12:20:00+01,Disse bildene får Arsenal-fansen til å juble,f
kanVkQ,https://www.vg.no/sport/fotball/i/kanVkQ/pogba-utvist-da-solskjaers-droemmerekke-ble-brutalt-brutt-av-psg,Sport,Fotball,{},vg,2019-02-12 22:57:00+01,Pogba utvist da Solskjærs drømmerekke ble brutalt brutt a,f
10410854,https://www.tv2.no/a/10410854,Sport,Fotball,"{fotball,""champions league"",ajax,sport,""real madrid""}",tv2,2019-02-13 11:25:00+01,Real Madrid-stjernene holdt våkne i halvannen time midt på natten,f
QlezzQ,https://www.vg.no/sport/fotball/i/QlezzQ/nils-arne-eggen-fikk-fjernet-deler-av-bein-nummer-to,Sport,Fotball,{},vg,2019-02-12 19:12:00+01,Nils Arne Eggen fikk fjernet deler av bein numm,f
10410482,https://www.tv2.no/a/10410482,Sport,Fotball,"{""ole gunnar solskjær"",""arsene wenger"",sport,""champions league"",fotball}",tv2,2019-02-13 10:15:00+01,Wenger forsvarer Mourinhos innvendinger mot Pogba og mener Solskjær har vært heldig,f
8w4AaE,https://www.vg.no/sport/fotball/i/8w4AaE/vg-vurderer-solskjaers-storkamp-derfor-er-det-nesten-doedt-loep,Sport,Fotball,{},vg,2019-02-12 14:10:00+01,VG vurderer Solskjærs storkamp: Derfor er det nesten død,f
10410428,https://www.tv2.no/a/10410428,Sport,Fotball,"{""premier league"",""paris saint germain"",sport,""champions league"",""ole gunnar solskjær"",fotball,""manchester united""}",tv2,2019-02-13 08:43:00+01,- Solskjær gikk glipp av muligheten til å sette to streker under navnet sitt,f
10410155,https://www.tv2.no/a/10410155,Sport,Fotball,"{""ole gunnar solskjær"",""brede hangeland"",""manchester united"",sport,fotball}",tv2,2019-02-13 07:09:00+01,- Omtrent som José Mourinho,f
wEljyL,https://www.vg.no/sport/fotball/i/wEljyL/stjernen-var-paa-vei-mot-united-brudd-saa-kom-solskjaer-og-snudde-alt,Sport,Fotball,{},vg,2019-02-12 07:26:00+01,Anthony Martial var på vei mot United-brudd – så kom Ole Gunnar Solskjær og snudd,f
10410209,https://www.tv2.no/a/10410209,Sport,Fotball,"{""champions league"",""angel di maria"",sport,""manchester united"",psg,fotball}",tv2,2019-02-13 00:23:00+01,"- Erter du ham, gjør det ikke ham svakere",f
jPWjn9,https://www.vg.no/sport/fotball/i/jPWjn9/solskjaers-jobb-er-helt-unik,Sport,Fotball,{},vg,2019-02-12 04:47:00+01,Solskjærs jobb er helt,f
10410144,https://www.tv2.no/a/10410144,Sport,Fotball,"{""premier league"",sport,""champions league"",psg,""presnel kimpembe"",fotball,""manchester united""}",tv2,2019-02-12 23:40:00+01,- PSG-helten burde vært utvist,f
yvAjar,https://www.vg.no/sport/fotball/i/yvAjar/psg-sjefen-fullroser-solskjaer-sammenlignes-med-en-god-lege,Sport,Fotball,{},vg,2019-02-11 21:39:00+01,PSG-sjefen fullroser Solskjær – sammenlignes med en god,f
10409474,https://www.tv2.no/a/10409474,Sport,Fotball,"{mesterligaen,""manchester united"",fotball,sport,""champions league"",psg}",tv2,2019-02-12 23:10:00+01,Spillerbørs: - Ser rett og slett uinteressert ut,f
Kv5AgX,https://www.vg.no/sport/fotball/i/Kv5AgX/avis-hevder-united-har-bestemt-seg-om-solskjaer-dette-er-hans-stoerste-problem,Sport,Fotball,{},vg,2019-02-11 18:20:00+01,Avis hevder United har bestemt seg om Solskjær: – Dette er hans største pr,f
10409495,https://www.tv2.no/a/10409495,Sport,Fotball,"{mesterligaen,fotball,""champions league"",sport,""paris saint germain"",""manchester united"",psg}",tv2,2019-02-12 22:57:00+01,Mbappé og PSG senket Solskjærs United,f
P3bGw0,https://www.vg.no/sport/fotball/i/P3bGw0/solskjaer-om-psg-trekningen-jeg-saa-paa-tv-med-soennen-min-og-sa-wow,Sport,Fotball,{},vg,2019-02-11 15:28:00+01,Solskjær om PSG-trekningen: – Jeg så på TV med sønnen min og sa «,f
10409730,https://www.tv2.no/a/10409730,Sport,Fotball,"{sport,roma,""champions league"",""nicolo zaniolo"",fotball}",tv2,2019-02-12 22:56:00+01,19 år gammelt supertalent ble helten på Stadio Olimpico,f
10410019,https://www.tv2.no/a/10410019,Sport,Fotball,"{sport,""nottingham forest"",fotball,championship,""west bromwich"",""stefan johansen""}",tv2,2019-02-12 22:52:00+01,Johansen scoret selvmål og ble byttet ut,f
wEljEG,https://www.vg.no/sport/fotball/i/wEljEG/herolind-shala-klar-for-vaalerenga,Sport,Fotball,{},vg,2019-02-11 11:08:00+01,Herolind Shala klar for Våle,f
10409810,https://www.tv2.no/a/10409810,Sport,Fotball,"{fotball,sport,""nils arne eggen"",rosenborg,eliteserien}",tv2,2019-02-12 20:37:00+01,Enda en amputasjon for Eggen,f
8w4kPQ,https://www.vg.no/sport/fotball/i/8w4kPQ/tidenes-dyreste-newcastle-spiller-en-aere,Sport,Fotball,{},vg,2019-02-11 10:28:00+01,Tidenes dyreste Newcastle-spiller: – E,f
10409406,https://www.tv2.no/a/10409406,Sport,Fotball,"{overgangsrykter,sport,fotball,eliteserien,allsvenskan,molde}",tv2,2019-02-12 17:51:00+01,Medisinsk test unna svensk sensasjonslag,f
wElQ44,https://www.vg.no/sport/fotball/i/wElQ44/phil-jones-om-solskjaer-forvandlingen-vi-ble-latterliggjort-naa-vil-alle-ta-oss-paa-alvor,Sport,Fotball,{},vg,2019-02-11 08:05:00+01,Phil Jones om forvandlingen under Ole Gunnar Solskjær: – Vi ble latterliggjort. Nå vil alle ta oss på ,f
10407356,https://www.tv2.no/a/10407356,Sport,Fotball,"{""laurent blanc"",""manchester united"",""champions league"",psg,""thomas tuchel"",sport,fotball}",tv2,2019-02-12 16:55:00+01,PSGs Champions League-forbannelse: - Bra for fotballen,f
kanOBa,https://www.vg.no/sport/fotball/i/kanOBa/tore-andre-flo-spoekte-om-aa-ta-en-solskjaer-hvorfor-ikke,Sport,Fotball,{},vg,2019-02-11 00:11:00+01,Tore André Flo spøkte om «å ta en Solskjær»: – Hvorfor i,f
10393776,https://www.tv2.no/a/10393776,Sport,Fotball,"{""manchester united"",fotball,sport,""champions league"",psg,solskjær}",tv2,2019-02-12 13:52:00+01,- Favorittstemplet har flyttet seg,f
jPWAO0,https://www.vg.no/sport/fotball/i/jPWAO0/sarri-om-fremtiden-i-chelsea-jeg-er-bekymret,Sport,Fotball,{},vg,2019-02-10 20:13:00+01,Sarri om fremtiden i Chelsea: – Jeg er bek,f
10408536,https://www.tv2.no/a/10408536,Sport,Fotball,"{ronaldo,juventus,fotball,sport,""real madrid"",""messi ronaldo""}",tv2,2019-02-12 12:49:00+01,Juventus-sjef avslører: - Det var det eneste Ronaldo ønsket,f
216e3y,https://www.vg.no/sport/fotball/i/216e3y/chelsea-totalt-ydmyket-av-city-verste-jeg-har-sett,Sport,Fotball,{},vg,2019-02-10 18:48:00+01,Chelsea totalt ydmyket av City: – Verste jeg har,f
10408301,https://www.tv2.no/a/10408301,Sport,Fotball,"{fotball,""gordon banks"",""premier league"",stoke,sport}",tv2,2019-02-12 10:50:00+01,Fotballegenden Gordon Banks (81) er død,f
9m7dv9,https://www.vg.no/sport/fotball/i/9m7dv9/eriksen-og-son-scoret-da-tottenham-slet-seg-til-seier,Sport,Fotball,{},vg,2019-02-10 16:30:00+01,Eriksen og Son scoret da Tottenham slet seg til ,f
10408226,https://www.tv2.no/a/10408226,Sport,Fotball,"{sport,fotball,""emiliano sala"",cardiff,uefa}",tv2,2019-02-12 10:39:00+01,Stillhet for Sala før alle europacupkampene,f
10407954,https://www.tv2.no/a/10407954,Sport,Fotball,"{""premier league"",""jose mourinho"",fotball,sport,""tv show"",""manchester united""}",tv2,2019-02-12 10:17:00+01,Mourinho har fått ny jobb,f
RxgwAO,https://www.vg.no/sport/fotball/i/RxgwAO/juan-mata-til-vg-solskjaer-har-gitt-oss-glede,Sport,Fotball,{},vg,2019-02-10 09:45:00+01,Juan Mata til VG: – Solskjær har gitt oss ,f
10407907,https://www.tv2.no/a/10407907,Sport,Fotball,"{""ole gunnar solskjær"",""champions league"",""premier league"",""manchester united"",sport,fotball}",tv2,2019-02-12 09:50:00+01,VAR får sin mesterligadebut på Old Trafford,f
5VXz31,https://www.vg.no/sport/fotball/i/5VXz31/dommeren-kan-gi-roedt-kort-nummer-100-til-city-eller-chelsea,Sport,Fotball,{},vg,2019-02-10 08:00:00+01,Dommeren kan gi rødt kort nummer 100 til City eller Ch,f
10407673,https://www.tv2.no/a/10407673,Sport,Fotball,"{vm2018,fotball,""fotball vm 2018"",sport}",tv2,2019-02-12 07:42:00+01,Seoul blir søkerby for felles koreansk OL,f
OnxJeb,https://www.vg.no/sport/fotball/i/OnxJeb/han-er-noedt-til-aa-merke-hvor-elsket-solskjaer-er,Sport,Fotball,{},vg,2019-02-09 23:35:00+01,Han er nødt til å merke hvor elsket Solskj,f
10391190,https://www.tv2.no/a/10391190,Sport,Fotball,"{sport,fotball,""champions league"",""paris saint germain"",""manchester united"",""premier league"",""ole gunnar solskjær""}",tv2,2019-02-12 06:31:00+01,- De største kveldene i karrieren min var i Champions League,f
bK0bq5,https://www.vg.no/sport/fotball/i/bK0bq5/akrobatikk-og-kontroverser-da-real-madrid-slo-atletico,Sport,Fotball,{},vg,2019-02-09 18:12:00+01,Akrobatikk og kontroverser da Real Madrid slo Atl,f
10407496,https://www.tv2.no/a/10407496,Sport,Fotball,"{sport,""premier league"",newcastle,wolverhampton,""willy boly"",""martin dubravka"",fotball,""rafael benitez""}",tv2,2019-02-11 23:56:00+01,- I England kan de ikke den regelen,f
yvAr82,https://www.vg.no/sport/fotball/i/yvAr82/liverpool-tilbake-paa-vinnersporet-knuste-bournemouth,Sport,Fotball,{},vg,2019-02-09 17:55:00+01,Liverpool tilbake på vinnersporet – knuste Bourne,f
10406934,https://www.tv2.no/a/10406934,Sport,Fotball,"{psg,""ole gunnar solskjær"",sport,""manchester united"",fotball,""premier league"",""champions league""}",tv2,2019-02-11 22:20:00+01,Solskjær forklarer de hyppige besøkene,f
Mgyk55,https://www.vg.no/sport/fotball/i/Mgyk55/united-eieren-besoekte-solskjaer-snakket-med-agent-solbakken,Sport,Fotball,{},vg,2019-02-09 16:40:00+01,United-eieren besøkte Solskjær – snakket med agent Solb,f
10407123,https://www.tv2.no/a/10407123,Sport,Fotball,"{""premier league"",juventus,sport,""aaron ramsey"",arsenal,fotball}",tv2,2019-02-11 20:09:00+01,Ramsey klar for Juventus - blir tidenes best betalte britiske fotballspiller,f
p6yvBV,https://www.vg.no/sport/fotball/i/p6yvBV/selnaes-klar-for-shenzhen-faar-voldsomt-loennshopp,Sport,Fotball,{},vg,2019-02-09 15:51:00+01,Selnæs klar for Shenzhen  - får voldsomt lønn,f
10406986,https://www.tv2.no/a/10406986,Sport,Fotball,"{brann,eliteserien,""kristoffer barmen"",sport,fotball}",tv2,2019-02-11 17:43:00+01,Gladnyhet for Brann-fansen,f
